Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Asset Type
QLD,Powerlink,2022-08-31 09:00:00,2022-08-31 14:00:00,Nebo - Strathmore (8845) 275 kV Line,0,0,0,0,0,0,0,Withdrawn,,Commissioning,5.0,<<This outage has been WITHDRAWN!>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-08-29,Line
VIC,AusNet,2022-10-19 06:30:00,2022-10-19 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-11-02 06:30:00,2022-11-02 17:00:00,Rowville - South Morang 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-08-29,Line
VIC,AusNet,2022-09-09 06:30:00,2022-09-09 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
NSW,Transgrid,2022-10-20 06:00:00,2022-10-21 16:00:00,Jindera - Wagga (62) 330 kV Line,6,6,0,0,1,1,1,Planned,SUBMIT,Commissioning,33.6,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer    Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2022-08-29,Line
TAS,TasNetworks,2022-08-23 08:00:00,2022-08-26 15:00:00,Gordon - Chapel St No.1 220 kV Line,48,48,1,0,0,1,0,Planned,STLTP,Commissioning,79.2,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-08-22,Line
SA,ElectraNet,2022-08-25 16:30:00,2022-08-27 16:30:00,Tailem Bend - Tungkillo 275 kV Line,48,48,0,0,0,0,0,Planned,RESUBMIT,Maintenance,48.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-08-22,Line
VIC,AusNet,2022-08-29 05:30:00,2022-08-29 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Bus
VIC,AusNet,2022-08-26 05:30:00,2022-08-26 18:30:00,Heywood No.2 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Bus
VIC,AusNet,2022-08-25 05:30:00,2022-08-25 18:30:00,Heywood No.2 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Bus
SA,ElectraNet,2022-09-03 05:30:00,2022-09-03 11:00:00,Tailem Bend - Tungkillo 275 kV Line,48,48,0,0,0,0,0,Planned,RESUBMIT,Maintenance,5.5,<<NEW since the last notification>>  A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-08-22,Line
VIC,AusNet,2022-08-24 05:30:00,2022-08-24 18:30:00,Heywood No.2 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Bus
VIC,AusNet,2022-08-28 05:30:00,2022-08-28 17:00:00,Heywood No.2 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,11.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Bus
VIC,AusNet,2022-09-14 06:30:00,2022-09-14 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Line
VIC,AusNet,2022-09-15 06:30:00,2022-09-15 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Line
VIC,AusNet,2022-09-16 06:30:00,2022-09-16 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Line
VIC,AusNet,2022-09-18 06:30:00,2022-09-18 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Line
VIC,AusNet,2022-09-17 06:30:00,2022-09-17 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-22,Line
VIC,AusNet,2022-09-21 06:30:00,2022-09-21 17:00:00,Hazelwood - Cranbourne 500 kV Line,3,0,0,0,0,0,0,Planned,MTLTP,Commissioning,10.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-08-22,Line
QLD,Powerlink,2022-07-25 10:27:00,2022-08-22 12:30:00,Nebo - Strathmore (8845) 275 kV Line,0,0,0,0,1,1,0,In Progress,PTP,Commissioning,674.4,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-08-15,Line
SA,ElectraNet,2022-08-22 09:00:00,2022-08-24 16:30:00,Tailem Bend - Tungkillo 275 kV Line,8,16,0,0,0,0,0,Planned,MTLTP,Maintenance,55.2,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-08-15,Line
SA,ElectraNet,2022-08-24 16:30:00,2022-08-26 16:30:00,Tailem Bend - Tungkillo 275 kV Line,8,12,0,0,0,0,0,Planned,MTLTP,Maintenance,48.0,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-08-15,Line
NSW,Transgrid,2022-09-01 07:00:00,2022-09-01 17:00:00,Armidale - Tamworth (86) 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-08-15,Line
NSW,Transgrid,2022-08-31 07:00:00,2022-08-31 17:00:00,Armidale - Tamworth (86) 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-08-15,Line
